time_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_rad_s2,ddq4_rad_s2,ddq5_rad_s2,ddq6_rad_s2,ee_x_m,ee_y_m,ee_z_m
10.40000000,-0.49996618,-0.70650906,1.10831370,-0.10035916,-0.39998672,-0.14986867,-0.00002071,-0.04326692,0.05401771,0.00011886,-0.00001213,-0.00002942,-0.00008381,-0.17512801,0.21864312,0.00048111,-0.00004911,-0.00011908,0.32277746,-0.53195698,0.09332550
10.42000000,-0.49996661,-0.70740962,1.10943802,-0.10035668,-0.39998697,-0.14986928,-0.00002239,-0.04679750,0.05842556,0.00012856,-0.00001312,-0.00003182,-0.00008511,-0.17784764,0.22203852,0.00048858,-0.00004987,-0.00012092,0.32258919,-0.53185439,0.09317246
10.44000000,-0.49996708,-0.70838129,1.11065113,-0.10035401,-0.39998724,-0.14986995,-0.00002411,-0.05037757,0.06289519,0.00013840,-0.00001413,-0.00003425,-0.00008618,-0.18007869,0.22482392,0.00049471,-0.00005050,-0.00012244,0.32238583,-0.53174358,0.09300753
10.46000000,-0.49996758,-0.70942498,1.11195416,-0.10035115,-0.39998753,-0.14987065,-0.00002584,-0.05399747,0.06741455,0.00014834,-0.00001514,-0.00003671,-0.00008701,-0.18183291,0.22701403,0.00049953,-0.00005099,-0.00012363,0.32216716,-0.53162442,0.09283058
10.48000000,-0.49996811,-0.71054139,1.11334797,-0.10034808,-0.39998785,-0.14987141,-0.00002759,-0.05764778,0.07197188,0.00015837,-0.00001617,-0.00003920,-0.00008763,-0.18312209,0.22862354,0.00050307,-0.00005135,-0.00012451,0.32193298,-0.53149681,0.09264155
10.50000000,-0.49996868,-0.71173104,1.11483321,-0.10034481,-0.39998818,-0.14987222,-0.00002934,-0.06131933,0.07655571,0.00016846,-0.00001719,-0.00004169,-0.00008803,-0.18395799,0.22966714,0.00050537,-0.00005158,-0.00012508,0.32168312,-0.53136066,0.09244039
10.52000000,-0.49996929,-0.71299425,1.11641030,-0.10034134,-0.39998853,-0.14987308,-0.00003111,-0.06500316,0.08115489,0.00017858,-0.00001823,-0.00004420,-0.00008822,-0.18435240,0.23015955,0.00050645,-0.00005169,-0.00012535,0.32141746,-0.53121589,0.09222710
10.54000000,-0.49996993,-0.71433119,1.11807943,-0.10033767,-0.39998891,-0.14987399,-0.00003287,-0.06869056,0.08575852,0.00018871,-0.00001926,-0.00004671,-0.00008820,-0.18431708,0.23011545,0.00050635,-0.00005168,-0.00012532,0.32113590,-0.53106246,0.09200172
10.56000000,-0.49997060,-0.71574184,1.11984060,-0.10033379,-0.39998930,-0.14987495,-0.00003463,-0.07237306,0.09035603,0.00019882,-0.00002029,-0.00004921,-0.00008799,-0.18386381,0.22954955,0.00050511,-0.00005156,-0.00012502,0.32083837,-0.53090032,0.09176430
10.58000000,-0.49997131,-0.71722602,1.12169357,-0.10032971,-0.39998972,-0.14987596,-0.00003639,-0.07604241,0.09493712,0.00020890,-0.00002132,-0.00005170,-0.00008758,-0.18300435,0.22847655,0.00050275,-0.00005132,-0.00012443,0.32052484,-0.53072947,0.09151494
10.60000000,-0.49997206,-0.71878339,1.12363791,-0.10032544,-0.39999016,-0.14987702,-0.00003814,-0.07969060,0.09949181,0.00021893,-0.00002235,-0.00005418,-0.00008698,-0.18175050,0.22691114,0.00049930,-0.00005096,-0.00012358,0.32019531,-0.53054989,0.09125376
10.62000000,-0.49997284,-0.72041345,1.12567300,-0.10032096,-0.39999061,-0.14987813,-0.00003987,-0.08330988,0.10401038,0.00022887,-0.00002336,-0.00005665,-0.00008619,-0.18011401,0.22486802,0.00049481,-0.00005051,-0.00012247,0.31984982,-0.53036161,0.09098092
10.64000000,-0.49997365,-0.72211555,1.12779802,-0.10031628,-0.39999109,-0.14987928,-0.00004158,-0.08689269,0.10848344,0.00023871,-0.00002437,-0.00005908,-0.00008523,-0.17810666,0.22236189,0.00048929,-0.00004994,-0.00012110,0.31948841,-0.53016466,0.09069661
10.66000000,-0.49997450,-0.72388887,1.13001197,-0.10031141,-0.39999159,-0.14988049,-0.00004328,-0.09043175,0.11290187,0.00024843,-0.00002536,-0.00006149,-0.00008410,-0.17574022,0.21940745,0.00048279,-0.00004928,-0.00011949,0.31911117,-0.52995909,0.09040102
10.68000000,-0.49997538,-0.72573248,1.13231367,-0.10030635,-0.39999211,-0.14988174,-0.00004494,-0.09391998,0.11725685,0.00025802,-0.00002634,-0.00006386,-0.00008280,-0.17302647,0.21601940,0.00047534,-0.00004852,-0.00011765,0.31871823,-0.52974495,0.09009440
10.70000000,-0.49997630,-0.72764528,1.13470176,-0.10030109,-0.39999264,-0.14988304,-0.00004659,-0.09735057,0.12153985,0.00026744,-0.00002730,-0.00006619,-0.00008134,-0.16997718,0.21221244,0.00046696,-0.00004766,-0.00011557,0.31830974,-0.52952233,0.08977700
10.72000000,-0.49997725,-0.72962607,1.13717473,-0.10029565,-0.39999320,-0.14988439,-0.00004820,-0.10071691,0.12574265,0.00027669,-0.00002824,-0.00006848,-0.00007973,-0.16660413,0.20800126,0.00045769,-0.00004672,-0.00011328,0.31788585,-0.52929132,0.08944912
10.74000000,-0.49997823,-0.73167349,1.13973088,-0.10029002,-0.39999377,-0.14988578,-0.00004977,-0.10401265,0.12985731,0.00028574,-0.00002917,-0.00007072,-0.00007796,-0.16291908,0.20340057,0.00044757,-0.00004568,-0.00011077,0.31744677,-0.52905204,0.08911106
10.76000000,-0.49997924,-0.73378607,1.14236838,-0.10028422,-0.39999436,-0.14988722,-0.00005132,-0.10723167,0.13387617,0.00029459,-0.00003007,-0.00007291,-0.00007606,-0.15893382,0.19842506,0.00043662,-0.00004457,-0.00010806,0.31699274,-0.52880460,0.08876314
10.78000000,-0.49998028,-0.73596221,1.14508524,-0.10027824,-0.39999498,-0.14988870,-0.00005282,-0.11036808,0.13779191,0.00030320,-0.00003095,-0.00007504,-0.00007401,-0.15466011,0.19308944,0.00042488,-0.00004337,-0.00010516,0.31652399,-0.52854914,0.08840572
10.80000000,-0.49998135,-0.73820020,1.14787933,-0.10027209,-0.39999560,-0.14989022,-0.00005427,-0.11341623,0.14159745,0.00031158,-0.00003180,-0.00007712,-0.00007183,-0.15010972,0.18740839,0.00041238,-0.00004209,-0.00010206,0.31604082,-0.52828581,0.08803916
10.82000000,-0.49998245,-0.74049823,1.15074836,-0.10026578,-0.39999625,-0.14989178,-0.00005569,-0.11637071,0.14528604,0.00031969,-0.00003263,-0.00007912,-0.00006953,-0.14529444,0.18139662,0.00039915,-0.00004074,-0.00009879,0.31554352,-0.52801478,0.08766386
10.84000000,-0.49998358,-0.74285437,1.15368994,-0.10025931,-0.39999691,-0.14989338,-0.00005705,-0.11922632,0.14885121,0.00032754,-0.00003343,-0.00008107,-0.00006710,-0.14022603,0.17506883,0.00038523,-0.00003932,-0.00009534,0.31503242,-0.52773623,0.08728020
10.86000000,-0.49998473,-0.74526659,1.15670154,-0.10025268,-0.39999758,-0.14989502,-0.00005837,-0.12197814,0.15228678,0.00033510,-0.00003420,-0.00008294,-0.00006456,-0.13491626,0.16843972,0.00037064,-0.00003783,-0.00009173,0.31450788,-0.52745034,0.08688861
10.88000000,-0.49998591,-0.74773277,1.15978051,-0.10024591,-0.39999828,-0.14989670,-0.00005964,-0.12462144,0.15558689,0.00034236,-0.00003495,-0.00008473,-0.00006191,-0.12937692,0.16152398,0.00035542,-0.00003628,-0.00008797,0.31397026,-0.52715733,0.08648953
10.90000000,-0.49998712,-0.75025070,1.16292408,-0.10023899,-0.39999898,-0.14989841,-0.00006085,-0.12715176,0.15874593,0.00034931,-0.00003565,-0.00008645,-0.00005916,-0.12361977,0.15433632,0.00033961,-0.00003466,-0.00008405,0.31341997,-0.52685741,0.08608339
10.92000000,-0.49998834,-0.75281806,1.16612937,-0.10023194,-0.39999970,-0.14990016,-0.00006200,-0.12956486,0.16175862,0.00035594,-0.00003633,-0.00008810,-0.00005630,-0.11765659,0.14689143,0.00032323,-0.00003299,-0.00008000,0.31285744,-0.52655081,0.08567064
10.94000000,-0.49998959,-0.75543248,1.16939342,-0.10022475,-0.40000043,-0.14990194,-0.00006310,-0.13185673,0.16461997,0.00036224,-0.00003697,-0.00008965,-0.00005336,-0.11149915,0.13920401,0.00030631,-0.00003127,-0.00007581,0.31228309,-0.52623778,0.08525177
10.96000000,-0.49999087,-0.75809150,1.17271313,-0.10021745,-0.40000118,-0.14990374,-0.00006414,-0.13402361,0.16732526,0.00036819,-0.00003758,-0.00009113,-0.00005032,-0.10515922,0.13128876,0.00028889,-0.00002949,-0.00007150,0.31169741,-0.52591855,0.08482723
10.98000000,-0.49999216,-0.76079257,1.17608536,-0.10021003,-0.40000194,-0.14990558,-0.00006511,-0.13606196,0.16987010,0.00037379,-0.00003815,-0.00009251,-0.00004721,-0.09864858,0.12316038,0.00027101,-0.00002766,-0.00006707,0.31110087,-0.52559341,0.08439751
11.00000000,-0.49999347,-0.76353310,1.17950684,-0.10020250,-0.40000271,-0.14990744,-0.00006602,-0.13796849,0.17225036,0.00037903,-0.00003869,-0.00009381,-0.00004402,-0.09197900,0.11483357,0.00025268,-0.00002579,-0.00006254,0.31049399,-0.52526262,0.08396311
11.02000000,-0.49999480,-0.76631041,1.18297425,-0.10019487,-0.40000349,-0.14990933,-0.00006687,-0.13974014,0.17446222,0.00038389,-0.00003918,-0.00009501,-0.00004075,-0.08516225,0.10632303,0.00023396,-0.00002388,-0.00005790,0.30987728,-0.52492648,0.08352450
11.04000000,-0.49999615,-0.76912178,1.18648418,-0.10018715,-0.40000427,-0.14991124,-0.00006765,-0.14137408,0.17650215,0.00038838,-0.00003964,-0.00009613,-0.00003743,-0.07821011,0.09764345,0.00021486,-0.00002193,-0.00005318,0.30925129,-0.52458527,0.08308221
11.06000000,-0.49999751,-0.77196444,1.19003317,-0.10017934,-0.40000507,-0.14991318,-0.00006837,-0.14286772,0.17836693,0.00039248,-0.00004006,-0.00009714,-0.00003404,-0.07113435,0.08880953,0.00019542,-0.00001995,-0.00004837,0.30861659,-0.52423931,0.08263672
11.08000000,-0.49999888,-0.77483554,1.19361767,-0.10017145,-0.40000588,-0.14991513,-0.00006901,-0.14421871,0.18005360,0.00039620,-0.00004044,-0.00009806,-0.00003060,-0.06394674,0.07983597,0.00017567,-0.00001793,-0.00004348,0.30797376,-0.52388891,0.08218853
11.10000000,-0.50000027,-0.77773222,1.19723411,-0.10016349,-0.40000669,-0.14991710,-0.00006959,-0.14542492,0.18155953,0.00039951,-0.00004078,-0.00009888,-0.00002711,-0.05665906,0.07073748,0.00015565,-0.00001589,-0.00003852,0.30732340,-0.52353440,0.08173816
11.12000000,-0.50000166,-0.78065156,1.20087883,-0.10015547,-0.40000751,-0.14991908,-0.00007010,-0.14648448,0.18288237,0.00040242,-0.00004108,-0.00009960,-0.00002358,-0.04928308,0.06152875,0.00013539,-0.00001382,-0.00003351,0.30666611,-0.52317612,0.08128611
11.14000000,-0.50000307,-0.78359061,1.20454817,-0.10014740,-0.40000833,-0.14992108,-0.00007054,-0.14739574,0.18402005,0.00040492,-0.00004133,-0.00010022,-0.00002002,-0.04183058,0.05222447,0.00011492,-0.00001173,-0.00002844,0.30600254,-0.52281440,0.08083287
11.16000000,-0.50000448,-0.78654639,1.20823839,-0.10013928,-0.40000916,-0.14992309,-0.00007090,-0.14815727,0.18497081,0.00040702,-0.00004155,-0.00010074,-0.00001642,-0.03431332,0.04283935,0.00009427,-0.00000962,-0.00002333,0.30533331,-0.52244960,0.08037896
11.18000000,-0.50000591,-0.78951590,1.21194574,-0.10013112,-0.40000999,-0.14992511,-0.00007119,-0.14876792,0.18573318,0.00040869,-0.00004172,-0.00010115,-0.00001280,-0.02674308,0.03338809,0.00007347,-0.00000750,-0.00001818,0.30465910,-0.52208207,0.07992486
11.20000000,-0.50000733,-0.79249610,1.21566645,-0.10012293,-0.40001083,-0.14992714,-0.00007141,-0.14922672,0.18630599,0.00040995,-0.00004184,-0.00010146,-0.00000916,-0.01913163,0.02388538,0.00005256,-0.00000536,-0.00001301,0.30398056,-0.52171218,0.07947107
11.22000000,-0.50000876,-0.79548395,1.21939671,-0.10011473,-0.40001167,-0.14992917,-0.00007156,-0.14953299,0.18668835,0.00041080,-0.00004193,-0.00010167,-0.00000550,-0.01149075,0.01434593,0.00003157,-0.00000322,-0.00000781,0.30329838,-0.52134030,0.07901808
11.24000000,-0.50001019,-0.79847640,1.22313271,-0.10010650,-0.40001250,-0.14993120,-0.00007163,-0.14968624,0.18687968,0.00041122,-0.00004197,-0.00010178,-0.00000183,-0.00383221,0.00478443,0.00001053,-0.00000107,-0.00000261,0.30261325,-0.52096681,0.07856636
11.26000000,-0.50001163,-0.80147038,1.22687062,-0.10009828,-0.40001334,-0.14993324,-0.00007163,-0.14968624,0.18687968,0.00041122,-0.00004197,-0.00010178,0.00000183,0.00383221,-0.00478443,-0.00001053,0.00000107,0.00000261,0.30192588,-0.52059209,0.07811640
11.28000000,-0.50001306,-0.80446282,1.23060662,-0.10009006,-0.40001418,-0.14993527,-0.00007156,-0.14953299,0.18668835,0.00041080,-0.00004193,-0.00010167,0.00000550,0.01149075,-0.01434593,-0.00003157,0.00000322,0.00000781,0.30123697,-0.52021652,0.07766865
11.30000000,-0.50001449,-0.80745068,1.23433688,-0.10008185,-0.40001502,-0.14993731,-0.00007141,-0.14922672,0.18630599,0.00040995,-0.00004184,-0.00010146,0.00000916,0.01913163,-0.02388538,-0.00005256,0.00000536,0.00001301,0.30054723,-0.51984051,0.07722359
11.32000000,-0.50001591,-0.81043088,1.23805759,-0.10007366,-0.40001586,-0.14993933,-0.00007119,-0.14876792,0.18573318,0.00040869,-0.00004172,-0.00010115,0.00001280,0.02674308,-0.03338809,-0.00007347,0.00000750,0.00001818,0.29985739,-0.51946443,0.07678164
11.34000000,-0.50001734,-0.81340038,1.24176495,-0.10006551,-0.40001669,-0.14994135,-0.00007090,-0.14815727,0.18497081,0.00040702,-0.00004155,-0.00010074,0.00001642,0.03431332,-0.04283935,-0.00009427,0.00000962,0.00002333,0.29916818,-0.51908869,0.07634327
11.36000000,-0.50001875,-0.81635616,1.24545517,-0.10005739,-0.40001752,-0.14994336,-0.00007054,-0.14739574,0.18402005,0.00040492,-0.00004133,-0.00010022,0.00002002,0.04183058,-0.05222447,-0.00011492,0.00001173,0.00002844,0.29848033,-0.51871369,0.07590888
11.38000000,-0.50002016,-0.81929521,1.24912450,-0.10004931,-0.40001834,-0.14994536,-0.00007010,-0.14648448,0.18288237,0.00040242,-0.00004108,-0.00009960,0.00002358,0.04928308,-0.06152875,-0.00013539,0.00001382,0.00003351,0.29779457,-0.51833982,0.07547890
11.40000000,-0.50002155,-0.82221455,1.25276923,-0.10004129,-0.40001916,-0.14994734,-0.00006959,-0.14542492,0.18155953,0.00039951,-0.00004078,-0.00009888,0.00002711,0.05665906,-0.07073748,-0.00015565,0.00001589,0.00003852,0.29711164,-0.51796748,0.07505374
11.42000000,-0.50002294,-0.82511123,1.25638566,-0.10003333,-0.40001997,-0.14994931,-0.00006901,-0.14421871,0.18005360,0.00039620,-0.00004044,-0.00009806,0.00003060,0.06394674,-0.07983597,-0.00017567,0.00001793,0.00004348,0.29643226,-0.51759709,0.07463379
11.44000000,-0.50002431,-0.82798233,1.25997017,-0.10002545,-0.40002078,-0.14995127,-0.00006837,-0.14286772,0.17836693,0.00039248,-0.00004006,-0.00009714,0.00003404,0.07113435,-0.08880953,-0.00019542,0.00001995,0.00004837,0.29575717,-0.51722902,0.07421942
11.46000000,-0.50002567,-0.83082499,1.26351915,-0.10001764,-0.40002158,-0.14995320,-0.00006765,-0.14137408,0.17650215,0.00038838,-0.00003964,-0.00009613,0.00003743,0.07821011,-0.09764345,-0.00021486,0.00002193,0.00005318,0.29508711,-0.51686369,0.07381101
11.48000000,-0.50002702,-0.83363636,1.26702909,-0.10000991,-0.40002236,-0.14995511,-0.00006687,-0.13974014,0.17446222,0.00038389,-0.00003918,-0.00009501,0.00004075,0.08516225,-0.10632303,-0.00023396,0.00002388,0.00005790,0.29442279,-0.51650149,0.07340891
11.50000000,-0.50002835,-0.83641368,1.27049649,-0.10000228,-0.40002314,-0.14995700,-0.00006602,-0.13796849,0.17225036,0.00037903,-0.00003869,-0.00009381,0.00004402,0.09197900,-0.11483357,-0.00025268,0.00002579,0.00006254,0.29376492,-0.51614281,0.07301345
11.52000000,-0.50002966,-0.83915420,1.27391798,-0.09999475,-0.40002391,-0.14995886,-0.00006511,-0.13606196,0.16987010,0.00037379,-0.00003815,-0.00009251,0.00004721,0.09864858,-0.12316038,-0.00027101,0.00002766,0.00006707,0.29311424,-0.51578803,0.07262497
11.54000000,-0.50003095,-0.84185528,1.27729020,-0.09998733,-0.40002467,-0.14996070,-0.00006414,-0.13402361,0.16732526,0.00036819,-0.00003758,-0.00009113,0.00005032,0.10515922,-0.13128876,-0.00028889,0.00002949,0.00007150,0.29247142,-0.51543754,0.07224377
11.56000000,-0.50003222,-0.84451429,1.28060992,-0.09998003,-0.40002541,-0.14996251,-0.00006310,-0.13185673,0.16461997,0.00036224,-0.00003697,-0.00008965,0.00005336,0.11149915,-0.13920401,-0.00030631,0.00003127,0.00007581,0.29183717,-0.51509172,0.07187015
11.58000000,-0.50003348,-0.84712871,1.28387396,-0.09997285,-0.40002615,-0.14996428,-0.00006200,-0.12956486,0.16175862,0.00035594,-0.00003633,-0.00008810,0.00005630,0.11765659,-0.14689143,-0.00032323,0.00003299,0.00008000,0.29121216,-0.51475094,0.07150439
11.60000000,-0.50003470,-0.84969608,1.28707925,-0.09996579,-0.40002687,-0.14996603,-0.00006085,-0.12715176,0.15874593,0.00034931,-0.00003565,-0.00008645,0.00005916,0.12361977,-0.15433632,-0.00033961,0.00003466,0.00008405,0.29059706,-0.51441555,0.07114675
11.62000000,-0.50003591,-0.85221400,1.29022282,-0.09995888,-0.40002757,-0.14996774,-0.00005964,-0.12462144,0.15558689,0.00034236,-0.00003495,-0.00008473,0.00006191,0.12937692,-0.16152398,-0.00035542,0.00003628,0.00008797,0.28999252,-0.51408592,0.07079749
11.64000000,-0.50003709,-0.85468018,1.29330179,-0.09995210,-0.40002826,-0.14996942,-0.00005837,-0.12197814,0.15228678,0.00033510,-0.00003420,-0.00008294,0.00006456,0.13491626,-0.16843972,-0.00037064,0.00003783,0.00009173,0.28939917,-0.51376238,0.07045683
11.66000000,-0.50003824,-0.85709240,1.29631339,-0.09994548,-0.40002894,-0.14997106,-0.00005705,-0.11922632,0.14885121,0.00032754,-0.00003343,-0.00008107,0.00006710,0.14022603,-0.17506883,-0.00038523,0.00003932,0.00009534,0.28881763,-0.51344528,0.07012500
11.68000000,-0.50003937,-0.85944854,1.29925497,-0.09993900,-0.40002960,-0.14997266,-0.00005569,-0.11637071,0.14528604,0.00031969,-0.00003263,-0.00007912,0.00006953,0.14529444,-0.18139662,-0.00039915,0.00004074,0.00009879,0.28824848,-0.51313494,0.06980220
11.70000000,-0.50004047,-0.86174657,1.30212401,-0.09993269,-0.40003025,-0.14997422,-0.00005427,-0.11341623,0.14159745,0.00031158,-0.00003180,-0.00007712,0.00007183,0.15010972,-0.18740839,-0.00041238,0.00004209,0.00010206,0.28769231,-0.51283167,0.06948861
11.72000000,-0.50004154,-0.86398457,1.30491809,-0.09992654,-0.40003087,-0.14997575,-0.00005282,-0.11036808,0.13779191,0.00030320,-0.00003095,-0.00007504,0.00007401,0.15466011,-0.19308944,-0.00042488,0.00004337,0.00010516,0.28714966,-0.51253577,0.06918441
11.74000000,-0.50004258,-0.86616071,1.30763495,-0.09992056,-0.40003148,-0.14997722,-0.00005132,-0.10723167,0.13387617,0.00029459,-0.00003007,-0.00007291,0.00007606,0.15893382,-0.19842506,-0.00043662,0.00004457,0.00010806,0.28662106,-0.51224753,0.06888974
11.76000000,-0.50004359,-0.86827328,1.31027245,-0.09991476,-0.40003208,-0.14997866,-0.00004977,-0.10401265,0.12985731,0.00028574,-0.00002917,-0.00007072,0.00007796,0.16291908,-0.20340057,-0.00044757,0.00004568,0.00011077,0.28610700,-0.51196721,0.06860475
11.78000000,-0.50004457,-0.87032070,1.31282860,-0.09990913,-0.40003265,-0.14998005,-0.00004820,-0.10071691,0.12574265,0.00027669,-0.00002824,-0.00006848,0.00007973,0.16660413,-0.20800126,-0.00045769,0.00004672,0.00011328,0.28560796,-0.51169509,0.06832955
11.80000000,-0.50004552,-0.87230149,1.31530157,-0.09990369,-0.40003321,-0.14998140,-0.00004659,-0.09735057,0.12153985,0.00026744,-0.00002730,-0.00006619,0.00008134,0.16997718,-0.21221244,-0.00046696,0.00004766,0.00011557,0.28512437,-0.51143139,0.06806426
11.82000000,-0.50004644,-0.87421430,1.31768966,-0.09989844,-0.40003374,-0.14998270,-0.00004494,-0.09391998,0.11725685,0.00025802,-0.00002634,-0.00006386,0.00008280,0.17302647,-0.21601940,-0.00047534,0.00004852,0.00011765,0.28465666,-0.51117633,0.06780894
11.84000000,-0.50004732,-0.87605790,1.31999136,-0.09989337,-0.40003426,-0.14998395,-0.00004328,-0.09043175,0.11290187,0.00024843,-0.00002536,-0.00006149,0.00008410,0.17574022,-0.21940745,-0.00048279,0.00004928,0.00011949,0.28420518,-0.51093014,0.06756369
11.86000000,-0.50004817,-0.87783123,1.32220531,-0.09988850,-0.40003476,-0.14998516,-0.00004158,-0.08689269,0.10848344,0.00023871,-0.00002437,-0.00005908,0.00008523,0.17810666,-0.22236189,-0.00048929,0.00004994,0.00012110,0.28377029,-0.51069298,0.06732855
11.88000000,-0.50004898,-0.87953332,1.32433034,-0.09988383,-0.40003523,-0.14998632,-0.00003987,-0.08330988,0.10401038,0.00022887,-0.00002336,-0.00005665,0.00008619,0.18011401,-0.22486802,-0.00049481,0.00005051,0.00012247,0.28335229,-0.51046504,0.06710356
11.90000000,-0.50004976,-0.88116338,1.32636543,-0.09987935,-0.40003569,-0.14998743,-0.00003814,-0.07969060,0.09949181,0.00021893,-0.00002235,-0.00005418,0.00008698,0.18175050,-0.22691114,-0.00049930,0.00005096,0.00012358,0.28295145,-0.51024645,0.06688873
11.92000000,-0.50005051,-0.88272075,1.32830977,-0.09987507,-0.40003613,-0.14998848,-0.00003639,-0.07604241,0.09493712,0.00020890,-0.00002132,-0.00005170,0.00008758,0.18300435,-0.22847655,-0.00050275,0.00005132,0.00012443,0.28256800,-0.51003735,0.06668408
11.94000000,-0.50005122,-0.88420493,1.33016274,-0.09987099,-0.40003654,-0.14998949,-0.00003463,-0.07237306,0.09035603,0.00019882,-0.00002029,-0.00004921,0.00008799,0.18386381,-0.22954955,-0.00050511,0.00005156,0.00012502,0.28220214,-0.50983783,0.06648958
11.96000000,-0.50005189,-0.88561558,1.33192390,-0.09986712,-0.40003694,-0.14999045,-0.00003287,-0.06869056,0.08575852,0.00018871,-0.00001926,-0.00004671,0.00008820,0.18431708,-0.23011545,-0.00050635,0.00005168,0.00012532,0.28185401,-0.50964799,0.06630521
11.98000000,-0.50005253,-0.88695252,1.33359303,-0.09986344,-0.40003731,-0.14999136,-0.00003111,-0.06500316,0.08115489,0.00017858,-0.00001823,-0.00004420,0.00008822,0.18435240,-0.23015955,-0.00050645,0.00005169,0.00012535,0.28152371,-0.50946786,0.06613092
12.00000000,-0.50005314,-0.88821574,1.33517012,-0.09985997,-0.40003767,-0.14999222,-0.00002934,-0.06131933,0.07655571,0.00016846,-0.00001719,-0.00004169,0.00008803,0.18395799,-0.22966714,-0.00050537,0.00005158,0.00012508,0.28121131,-0.50929750,0.06596662
12.02000000,-0.50005371,-0.88940538,1.33665537,-0.09985671,-0.40003800,-0.14999303,-0.00002759,-0.05764778,0.07197188,0.00015837,-0.00001617,-0.00003920,0.00008763,0.18312209,-0.22862354,-0.00050307,0.00005135,0.00012451,0.28091682,-0.50913690,0.06581225
